datetime,tempF,windspeedMiles,weatherCode,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex,subba-name,value,value-units,zone
2023-12-29T23,44,7,113,0.0,0.0,35,10,6,1023,30,0,7,44,-8,17,5,41,14,23,5,41,1,ERCO - North,1415,megawatthours,NRTH
2023-12-29T23,46,10,113,0.0,0.0,35,10,6,1024,30,0,8,46,-7,20,5,42,22,35,5,42,1,ERCO - West,1214,megawatthours,WEST
2023-12-29T23,47,5,113,0.0,0.0,49,10,6,1022,30,0,8,47,-2,29,7,45,8,14,7,45,1,ERCO - North Central,12444,megawatthours,NCEN
2023-12-29T23,51,5,113,0.0,0.0,48,10,6,1023,30,0,10,51,-0,32,9,49,8,13,9,49,1,ERCO - Coast,11847,megawatthours,COAS
2023-12-29T23,39,5,113,0.0,0.0,73,10,6,1022,30,1,4,39,-1,31,2,35,11,18,2,35,1,ERCO - East,1868,megawatthours,EAST
2023-12-29T23,50,8,113,0.0,0.0,54,10,6,1024,30,0,10,50,1,34,8,47,16,26,8,47,1,ERCO - South,3167,megawatthours,SOUT
2023-12-30T00,46,4,113,0.0,0.0,49,10,6,1022,30,0,8,46,-2,28,7,44,7,12,7,44,1,ERCO - North Central,12974,megawatthours,NCEN
2023-12-30T00,44,5,113,0.0,0.0,30,10,6,1021,30,0,7,44,-10,15,5,40,10,17,5,40,1,ERCO - North,1504,megawatthours,NRTH
2023-12-30T00,44,2,113,0.0,0.0,29,10,6,1023,30,8,7,44,-10,13,7,44,4,6,7,44,1,ERCO - Far West,6046,megawatthours,FWES
2023-12-30T00,49,6,113,0.0,0.0,40,10,6,1023,30,0,9,49,-4,26,8,47,12,19,8,47,1,ERCO - South Central,7447,megawatthours,SCEN
2023-12-30T00,50,6,113,0.0,0.0,44,10,6,1023,30,3,10,50,-2,29,9,48,10,17,9,48,1,ERCO - Coast,12286,megawatthours,COAS
2023-12-30T00,38,5,113,0.0,0.0,73,10,6,1022,30,4,4,38,-1,31,1,34,11,18,1,34,1,ERCO - East,2149,megawatthours,EAST
2023-12-30T00,46,9,113,0.0,0.0,30,10,6,1023,30,0,8,46,-9,16,5,41,18,29,5,41,1,ERCO - West,1258,megawatthours,WEST
2023-12-30T00,49,9,113,0.0,0.0,46,10,6,1024,30,0,10,49,-1,29,8,46,18,29,8,46,1,ERCO - South,3272,megawatthours,SOUT
2023-12-30T01,46,4,113,0.0,0.0,50,10,6,1022,30,0,8,46,-2,28,7,44,7,11,7,44,1,ERCO - North Central,13494,megawatthours,NCEN
2023-12-30T01,43,7,113,0.0,0.0,31,10,6,1021,30,1,6,43,-9,15,4,39,15,23,4,39,1,ERCO - North,1530,megawatthours,NRTH
2023-12-30T01,38,5,113,0.0,0.0,75,10,6,1022,30,1,3,38,-1,31,1,34,11,17,1,34,1,ERCO - East,2371,megawatthours,EAST
2023-12-30T01,43,2,113,0.0,0.0,29,10,6,1023,30,19,6,43,-10,13,6,43,4,7,6,43,1,ERCO - Far West,6040,megawatthours,FWES
2023-12-30T01,45,9,113,0.0,0.0,31,10,6,1023,30,0,7,45,-9,17,5,40,20,32,5,40,1,ERCO - West,1377,megawatthours,WEST
2023-12-30T01,48,8,113,0.0,0.0,47,10,6,1024,30,0,9,48,-2,29,7,45,17,28,7,45,1,ERCO - South,3529,megawatthours,SOUT
2023-12-30T01,48,5,113,0.0,0.0,40,10,6,1023,30,0,9,48,-4,25,8,46,11,18,8,46,1,ERCO - South Central,7998,megawatthours,SCEN
2023-12-30T01,49,6,113,0.0,0.0,46,10,6,1023,30,2,10,49,-2,29,8,47,10,17,8,47,1,ERCO - Coast,12719,megawatthours,COAS
2023-12-30T02,42,2,116,0.0,0.0,30,10,6,1022,30,33,6,42,-11,13,6,42,5,8,6,42,1,ERCO - Far West,6018,megawatthours,FWES
2023-12-30T02,45,4,113,0.0,0.0,50,10,6,1022,30,0,7,45,-2,28,6,44,7,11,6,44,1,ERCO - North Central,13705,megawatthours,NCEN
2023-12-30T02,48,5,113,0.0,0.0,40,10,6,1023,30,0,9,48,-4,25,8,46,11,17,8,46,1,ERCO - South Central,8049,megawatthours,SCEN
2023-12-30T02,48,8,113,0.0,0.0,49,10,6,1024,30,0,9,48,-2,29,7,44,17,28,7,44,1,ERCO - South,3517,megawatthours,SOUT
2023-12-30T02,45,10,113,0.0,0.0,32,10,6,1023,30,0,7,45,-8,17,4,39,21,33,4,39,1,ERCO - West,1324,megawatthours,WEST
2023-12-30T02,37,5,113,0.0,0.0,76,10,6,1021,30,1,3,37,-1,30,1,34,10,16,1,34,1,ERCO - East,2410,megawatthours,EAST
2023-12-30T02,42,8,113,0.0,0.0,33,10,6,1022,30,0,6,42,-9,16,3,37,17,27,3,37,1,ERCO - North,1524,megawatthours,NRTH
2023-12-30T02,49,5,113,0.0,0.0,46,10,6,1023,30,0,9,49,-2,29,8,47,10,16,8,47,1,ERCO - Coast,12714,megawatthours,COAS
2023-12-30T03,44,9,113,0.0,0.0,33,10,6,1022,30,0,7,44,-9,17,4,39,20,32,4,39,1,ERCO - West,1298,megawatthours,WEST
2023-12-30T03,47,8,113,0.0,0.0,49,10,6,1023,30,0,8,47,-2,29,6,43,17,27,6,43,1,ERCO - South,3541,megawatthours,SOUT
2023-12-30T03,48,5,113,0.0,0.0,47,10,6,1023,30,0,9,48,-2,29,8,46,9,14,8,46,1,ERCO - Coast,12714,megawatthours,COAS
2023-12-30T03,47,5,113,0.0,0.0,40,10,6,1023,30,0,9,47,-4,24,7,45,11,17,7,45,1,ERCO - South Central,8146,megawatthours,SCEN
2023-12-30T03,37,4,113,0.0,0.0,76,10,6,1022,30,0,3,37,-1,30,1,33,9,15,1,33,1,ERCO - East,2444,megawatthours,EAST
2023-12-30T03,41,9,113,0.0,0.0,36,10,6,1022,30,0,5,41,-9,16,2,36,19,31,2,36,1,ERCO - North,1568,megawatthours,NRTH
2023-12-30T03,45,3,113,0.0,0.0,50,10,6,1022,30,0,7,45,-3,27,6,43,6,9,6,43,1,ERCO - North Central,13818,megawatthours,NCEN
2023-12-30T03,42,1,116,0.0,0.0,30,10,6,1022,30,33,5,42,-11,13,5,42,3,5,5,42,1,ERCO - Far West,6165,megawatthours,FWES
2023-12-30T04,43,9,113,0.0,0.0,33,10,6,1022,30,0,6,43,-9,16,4,38,19,30,4,38,1,ERCO - West,1278,megawatthours,WEST
2023-12-30T04,36,4,113,0.0,0.0,77,10,6,1022,30,0,2,36,-1,30,0,33,9,15,0,33,1,ERCO - East,2435,megawatthours,EAST
2023-12-30T04,44,3,113,0.0,0.0,50,10,6,1022,30,0,7,44,-3,27,6,43,6,9,6,43,1,ERCO - North Central,13736,megawatthours,NCEN
2023-12-30T04,48,5,113,0.0,0.0,47,10,6,1022,30,0,9,48,-2,28,8,46,9,14,8,46,1,ERCO - Coast,12612,megawatthours,COAS
2023-12-30T04,41,10,113,0.0,0.0,37,10,6,1022,30,0,5,41,-9,16,2,35,21,33,2,35,1,ERCO - North,1637,megawatthours,NRTH
2023-12-30T04,47,5,113,0.0,0.0,41,10,6,1023,30,0,8,47,-4,24,7,45,10,16,7,45,1,ERCO - South Central,8099,megawatthours,SCEN
2023-12-30T04,42,1,116,0.0,0.0,30,10,6,1022,30,33,5,42,-11,13,5,41,2,4,5,41,1,ERCO - Far West,6230,megawatthours,FWES
2023-12-30T04,47,8,113,0.0,0.0,50,10,6,1023,30,0,8,47,-2,29,6,43,16,26,6,43,1,ERCO - South,3473,megawatthours,SOUT
2023-12-30T05,46,7,113,0.0,0.0,50,10,6,1023,30,0,8,46,-2,28,6,42,16,25,6,42,1,ERCO - South,3551,megawatthours,SOUT
2023-12-30T05,40,10,113,0.0,0.0,38,10,6,1021,30,0,5,40,-9,16,1,34,20,33,1,34,1,ERCO - North,1602,megawatthours,NRTH
2023-12-30T05,44,4,113,0.0,0.0,50,10,6,1022,30,0,7,44,-3,26,6,43,6,10,6,43,1,ERCO - North Central,13381,megawatthours,NCEN
2023-12-30T05,46,4,113,0.0,0.0,41,10,6,1022,30,0,8,46,-4,24,7,44,9,15,7,44,1,ERCO - South Central,7975,megawatthours,SCEN
2023-12-30T05,43,9,113,0.0,0.0,33,10,6,1022,30,0,6,43,-9,16,3,38,18,29,3,38,1,ERCO - West,1270,megawatthours,WEST
2023-12-30T05,36,5,113,0.0,0.0,77,10,6,1022,30,0,2,36,-1,30,0,32,10,16,0,32,1,ERCO - East,2406,megawatthours,EAST
2023-12-30T05,47,4,113,0.0,0.0,46,10,6,1022,30,0,8,47,-2,28,7,45,8,13,7,45,1,ERCO - Coast,12392,megawatthours,COAS
2023-12-30T05,41,1,116,0.0,0.0,31,10,6,1022,30,45,5,41,-11,13,5,41,2,4,5,41,1,ERCO - Far West,6201,megawatthours,FWES
2023-12-30T06,41,2,119,0.0,0.0,31,10,6,1021,30,74,5,41,-11,12,5,41,3,5,5,41,2,ERCO - Far West,6237,megawatthours,FWES
2023-12-30T06,43,9,113,0.0,0.0,33,10,6,1021,30,0,6,43,-9,15,3,37,18,29,3,37,3,ERCO - West,1255,megawatthours,WEST
2023-12-30T06,36,5,113,0.0,0.0,77,10,6,1022,30,0,2,36,-2,29,-0,32,10,16,-0,32,2,ERCO - East,2410,megawatthours,EAST
2023-12-30T06,44,3,113,0.0,0.0,49,10,6,1021,30,0,7,44,-3,26,6,42,6,9,6,42,3,ERCO - North Central,12998,megawatthours,NCEN
2023-12-30T06,47,4,113,0.0,0.0,46,10,6,1022,30,0,8,47,-3,27,7,45,8,13,7,45,3,ERCO - Coast,12074,megawatthours,COAS
2023-12-30T06,46,7,113,0.0,0.0,50,10,6,1023,30,0,8,46,-2,28,6,42,15,24,6,42,3,ERCO - South,3517,megawatthours,SOUT
2023-12-30T06,46,4,113,0.0,0.0,41,10,6,1022,30,0,8,46,-5,24,7,44,8,14,7,44,3,ERCO - South Central,7827,megawatthours,SCEN
2023-12-30T06,40,10,113,0.0,0.0,37,10,6,1021,30,0,4,40,-9,16,1,33,21,33,1,33,2,ERCO - North,1558,megawatthours,NRTH
2023-12-30T07,39,10,113,0.0,0.0,38,10,6,1021,30,0,4,39,-9,16,0,33,21,34,0,33,2,ERCO - North,1551,megawatthours,NRTH
2023-12-30T07,46,7,113,0.0,0.0,50,10,6,1023,30,0,8,46,-2,28,5,42,15,24,5,42,3,ERCO - South,3488,megawatthours,SOUT
2023-12-30T07,45,3,113,0.0,0.0,42,10,6,1022,30,0,7,45,-5,24,7,44,7,11,7,44,3,ERCO - South Central,7682,megawatthours,SCEN
2023-12-30T07,41,2,122,0.0,0.0,30,10,6,1021,30,100,5,41,-11,12,5,41,4,7,5,41,2,ERCO - Far West,6354,megawatthours,FWES
2023-12-30T07,35,4,113,0.0,0.0,77,10,6,1022,30,0,2,35,-2,29,0,32,8,14,0,32,2,ERCO - East,2412,megawatthours,EAST
2023-12-30T07,42,10,113,0.0,0.0,32,10,6,1021,30,0,6,42,-10,15,3,37,20,33,3,37,3,ERCO - West,1250,megawatthours,WEST
2023-12-30T07,47,4,113,0.0,0.0,46,10,6,1022,30,0,8,47,-3,27,7,45,7,11,7,45,3,ERCO - Coast,11819,megawatthours,COAS
2023-12-30T07,43,3,113,0.0,0.0,49,10,6,1021,30,0,6,43,-4,26,6,42,5,9,6,42,3,ERCO - North Central,12711,megawatthours,NCEN
2023-12-30T08,41,3,122,0.0,0.0,30,10,6,1021,30,89,5,41,-11,12,5,40,6,10,5,40,2,ERCO - Far West,6330,megawatthours,FWES
2023-12-30T08,42,10,113,0.0,0.0,31,10,6,1021,30,0,6,42,-10,14,2,36,21,33,2,36,3,ERCO - West,1328,megawatthours,WEST
2023-12-30T08,47,3,113,0.0,0.0,47,10,6,1023,30,0,8,47,-3,27,8,46,6,10,8,46,3,ERCO - Coast,11676,megawatthours,COAS
2023-12-30T08,36,4,113,0.0,0.0,76,10,6,1022,30,0,2,36,-2,29,0,33,8,13,0,33,2,ERCO - East,2405,megawatthours,EAST
2023-12-30T08,39,10,113,0.0,0.0,39,10,6,1021,30,0,4,39,-9,16,0,32,21,33,0,32,2,ERCO - North,1570,megawatthours,NRTH
2023-12-30T08,45,3,113,0.0,0.0,43,10,6,1023,30,0,7,45,-5,24,7,44,7,11,7,44,3,ERCO - South Central,7620,megawatthours,SCEN
2023-12-30T08,46,7,113,0.0,0.0,50,10,6,1023,30,0,8,46,-2,28,6,42,15,23,6,42,3,ERCO - South,3434,megawatthours,SOUT
2023-12-30T08,43,3,113,0.0,0.0,48,10,6,1022,30,0,6,43,-4,25,5,42,6,9,5,42,3,ERCO - North Central,12625,megawatthours,NCEN
2023-12-30T09,49,3,113,0.0,0.0,46,10,6,1023,30,0,9,49,-3,27,9,48,5,8,9,48,3,ERCO - Coast,11611,megawatthours,COAS
2023-12-30T09,40,10,113,0.0,0.0,39,10,6,1021,30,0,4,40,-9,16,1,34,21,33,1,34,2,ERCO - North,1574,megawatthours,NRTH
2023-12-30T09,48,3,113,0.0,0.0,43,10,6,1023,30,0,9,48,-4,24,8,47,6,10,8,47,3,ERCO - South Central,7647,megawatthours,SCEN
2023-12-30T09,48,7,113,0.0,0.0,52,10,6,1024,30,0,9,48,-2,29,7,45,14,23,7,45,3,ERCO - South,3370,megawatthours,SOUT
2023-12-30T09,39,4,113,0.0,0.0,73,10,6,1023,30,0,4,39,-2,29,2,36,9,14,2,36,2,ERCO - East,2447,megawatthours,EAST
2023-12-30T09,45,4,113,0.0,0.0,47,10,6,1022,30,0,7,45,-4,25,6,43,8,12,6,43,3,ERCO - North Central,12667,megawatthours,NCEN
2023-12-30T09,43,11,113,0.0,0.0,30,10,6,1022,30,2,6,43,-10,13,3,38,23,36,3,38,3,ERCO - West,1469,megawatthours,WEST
2023-12-30T09,42,2,116,0.0,0.0,30,10,6,1022,30,40,5,42,-11,12,5,41,5,8,5,41,3,ERCO - Far West,6293,megawatthours,FWES
2023-12-30T10,43,4,113,0.0,0.0,62,10,6,1023,30,0,6,43,-1,30,5,40,6,10,5,40,3,ERCO - East,2519,megawatthours,EAST
2023-12-30T10,51,2,113,0.0,0.0,41,10,6,1024,30,0,11,51,-3,27,11,51,3,5,11,51,4,ERCO - Coast,11626,megawatthours,COAS
2023-12-30T10,52,6,113,0.0,0.0,49,10,6,1024,30,0,11,52,-0,32,10,49,10,16,10,49,4,ERCO - South,3426,megawatthours,SOUT
2023-12-30T10,44,2,122,0.0,0.0,30,10,6,1022,30,100,6,44,-11,13,6,43,5,7,6,43,2,ERCO - Far West,6226,megawatthours,FWES
2023-12-30T10,51,3,113,0.0,0.0,38,10,6,1023,30,0,11,51,-4,25,10,50,5,9,10,50,4,ERCO - South Central,7711,megawatthours,SCEN
2023-12-30T10,47,4,113,0.0,0.0,44,10,6,1022,30,0,8,47,-4,25,7,45,6,10,7,45,3,ERCO - North Central,12860,megawatthours,NCEN
2023-12-30T10,47,10,113,0.0,0.0,29,10,6,1022,30,2,8,47,-10,14,5,42,21,33,5,42,3,ERCO - West,1550,megawatthours,WEST
2023-12-30T10,43,10,113,0.0,0.0,38,10,6,1021,30,0,6,43,-8,17,3,37,20,33,3,37,3,ERCO - North,1565,megawatthours,NRTH
2023-12-30T11,47,5,113,0.0,0.0,53,10,6,1023,30,0,8,47,-1,31,7,45,6,9,7,45,3,ERCO - East,2566,megawatthours,EAST
2023-12-30T11,56,7,113,0.0,0.0,44,10,6,1024,30,0,13,56,1,34,12,54,9,15,12,54,4,ERCO - South,3415,megawatthours,SOUT
2023-12-30T11,54,3,113,0.0,0.0,36,10,6,1024,30,0,12,54,-3,27,12,54,4,6,12,54,4,ERCO - Coast,11778,megawatthours,COAS
2023-12-30T11,45,2,119,0.0,0.0,26,10,6,1022,30,81,7,45,-11,13,8,46,3,5,8,46,2,ERCO - Far West,6152,megawatthours,FWES
2023-12-30T11,49,4,113,0.0,0.0,38,10,6,1022,30,0,10,49,-4,24,9,48,6,10,9,48,3,ERCO - North Central,13247,megawatthours,NCEN
2023-12-30T11,47,11,113,0.0,0.0,31,10,6,1020,30,0,8,47,-8,18,6,42,18,30,6,42,3,ERCO - North,1614,megawatthours,NRTH
2023-12-30T11,50,11,113,0.0,0.0,25,10,6,1021,30,8,10,50,-9,15,8,46,17,28,8,46,4,ERCO - West,1662,megawatthours,WEST
2023-12-30T11,55,5,113,0.0,0.0,33,10,6,1024,30,0,13,55,-3,26,12,54,6,10,12,54,4,ERCO - South Central,7903,megawatthours,SCEN
2023-12-30T12,51,12,113,0.0,0.0,25,10,6,1019,30,0,11,51,-8,17,8,47,15,24,8,47,4,ERCO - North,1662,megawatthours,NRTH
2023-12-30T12,53,12,113,0.0,0.0,21,10,6,1020,30,8,12,53,-10,15,10,50,15,24,10,50,4,ERCO - West,1701,megawatthours,WEST
2023-12-30T12,57,4,113,0.0,0.0,32,10,6,1024,30,0,14,57,-3,27,14,57,5,8,14,57,4,ERCO - Coast,12000,megawatthours,COAS
2023-12-30T12,58,6,113,0.0,0.0,30,10,6,1023,30,0,15,58,-3,27,14,58,7,11,14,58,4,ERCO - South Central,8150,megawatthours,SCEN
2023-12-30T12,52,5,113,0.0,0.0,33,10,6,1022,30,0,11,52,-4,24,10,51,6,10,10,51,4,ERCO - North Central,13793,megawatthours,NCEN
2023-12-30T12,50,5,113,0.0,0.0,46,10,6,1023,30,0,10,50,-1,31,9,49,6,10,9,49,4,ERCO - East,2662,megawatthours,EAST
2023-12-30T12,47,2,116,0.0,0.0,22,10,6,1021,30,32,8,47,-12,11,8,47,3,4,8,47,3,ERCO - Far West,6116,megawatthours,FWES
2023-12-30T12,59,9,113,0.0,0.0,41,10,6,1024,30,0,15,59,2,36,15,59,10,16,15,59,5,ERCO - South,3558,megawatthours,SOUT
2023-12-30T13,61,6,113,0.0,0.0,27,10,6,1022,30,0,16,61,-3,27,16,61,7,12,16,61,5,ERCO - South Central,8537,megawatthours,SCEN
2023-12-30T13,49,3,113,0.0,0.0,20,10,6,1020,30,20,9,49,-12,10,9,49,3,6,9,49,3,ERCO - Far West,6072,megawatthours,FWES
2023-12-30T13,56,13,113,0.0,0.0,19,10,6,1019,30,6,13,56,-10,14,11,53,15,24,11,53,4,ERCO - West,1773,megawatthours,WEST
2023-12-30T13,59,6,113,0.0,0.0,29,10,6,1023,30,0,15,59,-3,27,15,59,6,10,15,59,5,ERCO - Coast,12366,megawatthours,COAS
2023-12-30T13,54,13,113,0.0,0.0,22,10,6,1017,30,2,12,54,-8,17,10,51,15,24,10,51,4,ERCO - North,1683,megawatthours,NRTH
2023-12-30T13,62,9,113,0.0,0.0,37,10,6,1022,30,0,17,62,2,36,17,62,10,16,17,62,5,ERCO - South,3672,megawatthours,SOUT
2023-12-30T13,53,6,113,0.0,0.0,42,10,6,1022,30,0,12,53,-0,31,11,52,7,11,11,52,4,ERCO - East,2811,megawatthours,EAST
2023-12-30T13,55,6,113,0.0,0.0,30,10,6,1021,30,0,13,55,-4,25,12,54,7,11,12,54,4,ERCO - North Central,14427,megawatthours,NCEN
2023-12-30T14,64,9,113,0.0,0.0,33,10,6,1021,30,0,18,64,2,35,18,64,11,17,18,64,5,ERCO - South,3701,megawatthours,SOUT
2023-12-30T14,57,7,113,0.0,0.0,28,10,6,1019,30,0,14,57,-4,25,14,57,8,13,14,57,4,ERCO - North Central,14816,megawatthours,NCEN
2023-12-30T14,64,7,113,0.0,0.0,24,10,6,1020,30,0,18,64,-2,28,18,64,8,13,18,64,5,ERCO - South Central,8846,megawatthours,SCEN
2023-12-30T14,57,14,113,0.0,0.0,19,10,6,1015,30,4,14,57,-9,16,13,55,16,26,13,55,4,ERCO - North,1588,megawatthours,NRTH
2023-12-30T14,58,13,113,0.0,0.0,17,10,6,1017,30,12,14,58,-10,14,13,56,15,24,13,56,4,ERCO - West,1837,megawatthours,WEST
2023-12-30T14,50,3,113,0.0,0.0,18,10,6,1019,30,10,10,50,-13,9,10,50,4,7,10,50,4,ERCO - Far West,5860,megawatthours,FWES
2023-12-30T14,61,6,113,0.0,0.0,27,10,6,1021,30,0,16,61,-2,28,16,61,7,11,16,61,5,ERCO - Coast,12534,megawatthours,COAS
2023-12-30T14,55,7,113,0.0,0.0,39,10,6,1020,30,0,13,55,-0,31,12,54,8,13,12,54,4,ERCO - East,2899,megawatthours,EAST
2023-12-30T15,59,14,113,0.0,0.0,17,10,6,1014,30,10,15,59,-9,15,14,58,17,27,14,58,4,ERCO - North,1725,megawatthours,NRTH
2023-12-30T15,59,13,119,0.0,0.0,16,10,6,1015,30,67,15,59,-10,14,14,58,15,24,14,58,3,ERCO - West,1866,megawatthours,WEST
2023-12-30T15,65,8,113,0.0,0.0,23,10,6,1019,30,0,19,65,-2,28,19,65,9,15,19,65,5,ERCO - South Central,8865,megawatthours,SCEN
2023-12-30T15,66,9,113,0.0,0.0,30,10,6,1019,30,3,19,66,1,35,19,66,11,17,19,66,5,ERCO - South,3886,megawatthours,SOUT
2023-12-30T15,56,7,113,0.0,0.0,37,10,6,1019,30,0,14,56,-0,32,13,55,9,14,13,55,4,ERCO - East,2893,megawatthours,EAST
2023-12-30T15,63,6,113,0.0,0.0,26,10,6,1020,30,0,17,63,-2,28,17,63,6,10,17,63,5,ERCO - Coast,12611,megawatthours,COAS
2023-12-30T15,59,7,113,0.0,0.0,28,10,6,1018,30,0,15,59,-3,26,15,59,9,14,15,59,5,ERCO - North Central,14873,megawatthours,NCEN
2023-12-30T15,52,4,113,0.0,0.0,17,10,6,1017,30,3,11,52,-13,9,11,51,5,8,11,51,4,ERCO - Far West,6340,megawatthours,FWES
2023-12-30T16,64,6,113,0.0,0.0,26,10,6,1020,30,0,18,64,-2,29,18,64,7,11,18,64,5,ERCO - Coast,12350,megawatthours,COAS
2023-12-30T16,66,8,113,0.0,0.0,24,10,6,1018,30,0,19,66,-2,29,19,66,10,16,19,66,5,ERCO - South Central,8271,megawatthours,SCEN
2023-12-30T16,59,13,122,0.0,0.0,16,10,6,1015,30,90,15,59,-10,14,15,58,15,25,15,58,3,ERCO - West,1682,megawatthours,WEST
2023-12-30T16,57,7,113,0.0,0.0,37,10,6,1019,30,0,14,57,-0,32,13,56,9,14,13,56,4,ERCO - East,2511,megawatthours,EAST
2023-12-30T16,59,15,113,0.0,0.0,16,10,6,1013,30,22,15,59,-10,15,15,59,18,29,15,59,5,ERCO - North,1650,megawatthours,NRTH
2023-12-30T16,52,4,113,0.0,0.0,17,10,6,1016,30,5,11,52,-13,9,11,52,6,9,11,52,4,ERCO - Far West,6316,megawatthours,FWES
2023-12-30T16,60,7,113,0.0,0.0,28,10,6,1018,30,0,16,60,-2,28,16,60,9,15,16,60,5,ERCO - North Central,14312,megawatthours,NCEN
2023-12-30T16,67,9,113,0.0,0.0,29,10,6,1019,30,9,19,67,1,34,19,67,11,18,19,67,5,ERCO - South,3714,megawatthours,SOUT
2023-12-30T17,58,11,116,0.0,0.0,17,10,6,1015,30,33,14,58,-10,14,14,57,15,24,14,57,4,ERCO - West,1518,megawatthours,WEST
2023-12-30T17,64,8,113,0.0,0.0,27,10,6,1018,30,0,18,64,-0,32,18,64,11,18,18,64,5,ERCO - South Central,7649,megawatthours,SCEN
2023-12-30T17,53,4,113,0.0,0.0,16,10,6,1016,30,5,11,53,-13,9,11,52,6,10,11,52,4,ERCO - Far West,6208,megawatthours,FWES
2023-12-30T17,54,5,113,0.0,0.0,44,10,6,1019,30,0,12,54,2,35,12,53,8,12,12,53,4,ERCO - East,2244,megawatthours,EAST
2023-12-30T17,63,6,113,0.0,0.0,27,10,6,1020,30,0,17,63,-1,30,17,63,7,12,17,63,5,ERCO - Coast,11974,megawatthours,COAS
2023-12-30T17,59,7,113,0.0,0.0,32,10,6,1017,30,0,15,59,-1,31,15,59,10,15,15,59,5,ERCO - North Central,13317,megawatthours,NCEN
2023-12-30T17,66,9,113,0.0,0.0,29,10,6,1018,30,13,19,66,1,34,19,66,11,18,19,66,5,ERCO - South,3443,megawatthours,SOUT
2023-12-30T17,58,13,119,0.0,0.0,19,10,6,1013,30,82,14,58,-8,17,13,56,17,28,13,56,3,ERCO - North,1501,megawatthours,NRTH
2023-12-30T18,57,6,113,0.0,0.0,37,10,6,1017,30,0,14,57,0,32,14,56,11,17,14,56,1,ERCO - North Central,12471,megawatthours,NCEN
2023-12-30T18,61,4,113,0.0,0.0,32,10,6,1020,30,0,16,61,-0,32,16,61,6,10,16,61,1,ERCO - Coast,11610,megawatthours,COAS
2023-12-30T18,63,6,113,0.0,0.0,37,10,6,1018,30,20,17,63,3,37,17,63,11,17,17,63,1,ERCO - South,3199,megawatthours,SOUT
2023-12-30T18,55,8,116,0.0,0.0,21,10,6,1015,30,32,13,55,-8,17,12,54,13,21,12,54,1,ERCO - West,1382,megawatthours,WEST
2023-12-30T18,51,5,113,0.0,0.0,53,10,6,1019,30,0,11,51,2,35,10,49,11,17,10,49,1,ERCO - East,2071,megawatthours,EAST
2023-12-30T18,55,10,122,0.0,0.0,23,10,6,1013,30,100,13,55,-7,19,11,52,19,31,11,52,1,ERCO - North,1391,megawatthours,NRTH
2023-12-30T18,61,7,113,0.0,0.0,35,10,6,1018,30,4,16,61,2,35,16,61,13,21,16,61,1,ERCO - South Central,7112,megawatthours,SCEN
2023-12-30T18,51,4,113,0.0,0.0,17,10,6,1016,30,4,11,51,-13,9,10,50,7,11,10,50,1,ERCO - Far West,6268,megawatthours,FWES
2023-12-30T19,53,11,122,0.0,0.0,26,10,6,1014,30,100,11,53,-8,18,10,49,23,36,10,49,1,ERCO - North,1307,megawatthours,NRTH
2023-12-30T19,49,5,113,0.0,0.0,56,10,6,1020,30,0,9,49,1,33,8,46,11,17,8,46,1,ERCO - East,1955,megawatthours,EAST
2023-12-30T19,61,6,116,0.0,0.0,39,10,6,1019,30,32,16,61,2,35,16,60,13,20,16,60,1,ERCO - South,3117,megawatthours,SOUT
2023-12-30T19,60,4,113,0.0,0.0,36,10,6,1020,30,0,15,60,1,33,15,60,7,12,15,60,1,ERCO - Coast,11317,megawatthours,COAS
2023-12-30T19,54,8,116,0.0,0.0,22,10,6,1015,30,32,12,54,-9,16,11,52,16,26,11,52,1,ERCO - West,1298,megawatthours,WEST
2023-12-30T19,56,6,113,0.0,0.0,43,10,6,1017,30,0,13,56,1,34,12,54,13,20,12,54,1,ERCO - North Central,11744,megawatthours,NCEN
2023-12-30T19,49,5,113,0.0,0.0,21,10,6,1015,30,3,10,49,-12,11,9,48,9,15,9,48,1,ERCO - Far West,6346,megawatthours,FWES
2023-12-30T19,59,7,113,0.0,0.0,40,10,6,1019,30,18,15,59,1,34,14,58,16,25,14,58,1,ERCO - South Central,6713,megawatthours,SCEN
2023-12-30T20,48,4,113,0.0,0.0,23,10,6,1016,30,12,9,48,-11,12,8,47,9,14,8,47,1,ERCO - Far West,6417,megawatthours,FWES
2023-12-30T20,59,4,113,0.0,0.0,40,10,6,1021,30,0,15,59,1,34,15,58,9,14,15,58,1,ERCO - Coast,11154,megawatthours,COAS
2023-12-30T20,51,11,122,0.0,0.0,27,10,6,1014,30,100,10,51,-8,18,8,47,23,36,8,47,1,ERCO - North,1279,megawatthours,NRTH
2023-12-30T20,54,7,113,0.0,0.0,47,10,6,1018,30,0,12,54,1,34,11,53,14,23,11,53,1,ERCO - North Central,11187,megawatthours,NCEN
2023-12-30T20,59,6,116,0.0,0.0,40,10,6,1019,30,40,15,59,1,34,14,58,14,22,14,58,1,ERCO - South,3086,megawatthours,SOUT
2023-12-30T20,53,9,113,0.0,0.0,22,10,6,1015,30,22,12,53,-10,15,10,50,19,30,10,50,1,ERCO - West,1321,megawatthours,WEST
